Country,Year,Metric,Classification,Value
Lithuania,2022,Patents,Total,84.0
Lithuania,2023,Patents,Total,131.0
Luxembourg,2011,Patents,Total,102.0
Luxembourg,2012,Patents,Total,98.0
Luxembourg,2013,Patents,Total,77.0
Luxembourg,2014,Patents,Total,100.0
Luxembourg,2015,Patents,Total,85.0
Luxembourg,2016,Patents,Total,118.0
Luxembourg,2017,Patents,Total,106.0
Luxembourg,2018,Patents,Total,103.0
Luxembourg,2019,Patents,Total,120.0
Luxembourg,2020,Patents,Total,133.0
Luxembourg,2021,Patents,Total,301.0
Luxembourg,2022,Patents,Total,146.0
Luxembourg,2023,Patents,Total,140.0
Latvia,2011,Patents,Total,31.0
Latvia,2012,Patents,Total,29.0
Latvia,2013,Patents,Total,80.0
Latvia,2014,Patents,Total,9.0
Latvia,2015,Patents,Total,30.0
Latvia,2016,Patents,Total,11.0
Latvia,2017,Patents,Total,16.0
Latvia,2018,Patents,Total,18.0
Latvia,2019,Patents,Total,23.0
Latvia,2020,Patents,Total,38.0
Latvia,2021,Patents,Total,23.0
Latvia,2022,Patents,Total,35.0
Latvia,2023,Patents,Total,35.0
Montenegro,2011,Patents,Total,0.0
Montenegro,2012,Patents,Total,1.0
Montenegro,2013,Patents,Total,1.0
Montenegro,2014,Patents,Total,0.0
Montenegro,2015,Patents,Total,0.0
Montenegro,2016,Patents,Total,2.0
Montenegro,2017,Patents,Total,1.0
Montenegro,2018,Patents,Total,2.0
Montenegro,2019,Patents,Total,0.0
Montenegro,2020,Patents,Total,7.0
Montenegro,2021,Patents,Total,2.0
Montenegro,2022,Patents,Total,0.0
Montenegro,2023,Patents,Total,0.0
North Macedonia,2011,Patents,Total,0.0
North Macedonia,2012,Patents,Total,0.0
North Macedonia,2013,Patents,Total,1.0
North Macedonia,2014,Patents,Total,1.0
North Macedonia,2015,Patents,Total,1.0
North Macedonia,2016,Patents,Total,2.0
North Macedonia,2017,Patents,Total,0.0
North Macedonia,2018,Patents,Total,0.0
North Macedonia,2019,Patents,Total,0.0
North Macedonia,2020,Patents,Total,1.0
North Macedonia,2021,Patents,Total,5.0
North Macedonia,2022,Patents,Total,2.0
North Macedonia,2023,Patents,Total,3.0
Malta,2011,Patents,Total,6.0
Malta,2012,Patents,Total,2.0
Malta,2013,Patents,Total,5.0
Malta,2014,Patents,Total,4.0
Malta,2015,Patents,Total,11.0
Malta,2016,Patents,Total,7.0
Malta,2017,Patents,Total,18.0
Malta,2018,Patents,Total,14.0
Malta,2019,Patents,Total,23.0
Malta,2020,Patents,Total,21.0
Malta,2021,Patents,Total,40.0
Malta,2022,Patents,Total,31.0
Malta,2023,Patents,Total,30.0
Netherlands,2011,Patents,Total,4907.0
Netherlands,2012,Patents,Total,4310.0
Netherlands,2013,Patents,Total,5323.0
Netherlands,2014,Patents,Total,6300.0
Netherlands,2015,Patents,Total,6326.0
Netherlands,2016,Patents,Total,6382.0
Netherlands,2017,Patents,Total,6340.0
Netherlands,2018,Patents,Total,6399.0
Netherlands,2019,Patents,Total,6276.0
Netherlands,2020,Patents,Total,5871.0
Netherlands,2021,Patents,Total,6341.0
Netherlands,2022,Patents,Total,6399.0
Netherlands,2023,Patents,Total,6628.0
Norway,2011,Patents,Total,523.0
Norway,2012,Patents,Total,608.0
Norway,2013,Patents,Total,589.0
Norway,2014,Patents,Total,595.0
Norway,2015,Patents,Total,565.0
Norway,2016,Patents,Total,563.0
Norway,2017,Patents,Total,542.0
Norway,2018,Patents,Total,589.0
Norway,2019,Patents,Total,600.0
Norway,2020,Patents,Total,627.0
Norway,2021,Patents,Total,633.0
Norway,2022,Patents,Total,632.0
Norway,2023,Patents,Total,698.0
Poland,2011,Patents,Total,344.0
Poland,2012,Patents,Total,497.0
Poland,2013,Patents,Total,482.0
Poland,2014,Patents,Total,627.0
Poland,2015,Patents,Total,710.0
Poland,2016,Patents,Total,569.0
Poland,2017,Patents,Total,675.0
Poland,2018,Patents,Total,767.0
Poland,2019,Patents,Total,683.0
Poland,2020,Patents,Total,665.0
Poland,2021,Patents,Total,617.0
Poland,2022,Patents,Total,893.0
Poland,2023,Patents,Total,983.0
Portugal,2011,Patents,Total,105.0
Portugal,2012,Patents,Total,93.0
Portugal,2013,Patents,Total,120.0
Portugal,2014,Patents,Total,143.0
Portugal,2015,Patents,Total,152.0
Portugal,2016,Patents,Total,183.0
Portugal,2017,Patents,Total,173.0
Portugal,2018,Patents,Total,271.0
Portugal,2019,Patents,Total,308.0
Portugal,2020,Patents,Total,265.0
Portugal,2021,Patents,Total,304.0
Portugal,2022,Patents,Total,362.0
Portugal,2023,Patents,Total,362.0
Romania,2011,Patents,Total,54.0
Romania,2012,Patents,Total,63.0
Romania,2013,Patents,Total,74.0
Romania,2014,Patents,Total,90.0
Romania,2015,Patents,Total,128.0
Romania,2016,Patents,Total,127.0
Romania,2017,Patents,Total,158.0
Romania,2018,Patents,Total,219.0
Romania,2019,Patents,Total,162.0
Romania,2020,Patents,Total,107.0
Romania,2021,Patents,Total,47.0
Romania,2022,Patents,Total,87.0
Romania,2023,Patents,Total,107.0
Serbia,2011,Patents,Total,9.0
Serbia,2012,Patents,Total,13.0
Serbia,2013,Patents,Total,17.0
Serbia,2014,Patents,Total,21.0
Serbia,2015,Patents,Total,12.0
Serbia,2016,Patents,Total,8.0
Serbia,2017,Patents,Total,26.0
Serbia,2018,Patents,Total,19.0
Serbia,2019,Patents,Total,16.0
Serbia,2020,Patents,Total,21.0
Serbia,2021,Patents,Total,27.0
Serbia,2022,Patents,Total,25.0
Serbia,2023,Patents,Total,21.0
Sweden,2011,Patents,Total,3072.0
Sweden,2012,Patents,Total,3136.0
Sweden,2013,Patents,Total,3044.0
Sweden,2014,Patents,Total,3128.0
Sweden,2015,Patents,Total,3179.0
Sweden,2016,Patents,Total,3311.0
Sweden,2017,Patents,Total,3526.0
Sweden,2018,Patents,Total,3840.0
Sweden,2019,Patents,Total,4020.0
Sweden,2020,Patents,Total,3958.0
Sweden,2021,Patents,Total,4637.0
Sweden,2022,Patents,Total,4196.0
Sweden,2023,Patents,Total,4196.0
Slovenia,2011,Patents,Total,168.0
Slovenia,2012,Patents,Total,126.0
Slovenia,2013,Patents,Total,153.0
Slovenia,2014,Patents,Total,165.0
Slovenia,2015,Patents,Total,149.0
Slovenia,2016,Patents,Total,162.0
Slovenia,2017,Patents,Total,152.0
Slovenia,2018,Patents,Total,136.0
Slovenia,2019,Patents,Total,169.0
Slovenia,2020,Patents,Total,222.0
Slovenia,2021,Patents,Total,136.0
Slovenia,2022,Patents,Total,169.0
Slovenia,2023,Patents,Total,179.0
Slovakia,2011,Patents,Total,54.0
Slovakia,2012,Patents,Total,47.0
Slovakia,2013,Patents,Total,45.0
Slovakia,2014,Patents,Total,42.0
Slovakia,2015,Patents,Total,64.0
Slovakia,2016,Patents,Total,63.0
Slovakia,2017,Patents,Total,67.0
Slovakia,2018,Patents,Total,79.0
Slovakia,2019,Patents,Total,78.0
Slovakia,2020,Patents,Total,96.0
Slovakia,2021,Patents,Total,60.0
Slovakia,2022,Patents,Total,94.0
Slovakia,2023,Patents,Total,122.0
Austria,2002,R&D_GDP,Business enterprise sector,1.39
Austria,2004,R&D_GDP,Business enterprise sector,1.48
Austria,2005,R&D_GDP,Business enterprise sector,1.67
Austria,2006,R&D_GDP,Business enterprise sector,1.67
Austria,2007,R&D_GDP,Business enterprise sector,1.72
Austria,2008,R&D_GDP,Business enterprise sector,1.79
Austria,2009,R&D_GDP,Business enterprise sector,1.78
Austria,2010,R&D_GDP,Business enterprise sector,1.88
Austria,2011,R&D_GDP,Business enterprise sector,1.85
Austria,2012,R&D_GDP,Business enterprise sector,2.07
Austria,2013,R&D_GDP,Business enterprise sector,2.11
Austria,2014,R&D_GDP,Business enterprise sector,2.22
Austria,2015,R&D_GDP,Business enterprise sector,2.19
Austria,2016,R&D_GDP,Business enterprise sector,2.2
Austria,2017,R&D_GDP,Business enterprise sector,2.15
Austria,2018,R&D_GDP,Business enterprise sector,2.17
Austria,2019,R&D_GDP,Business enterprise sector,2.21
Austria,2020,R&D_GDP,Business enterprise sector,2.23
Austria,2021,R&D_GDP,Business enterprise sector,2.24
Austria,2022,R&D_GDP,Business enterprise sector,2.19
Austria,2023,R&D_GDP,Business enterprise sector,2.27
Belgium,2000,R&D_GDP,Business enterprise sector,1.4
Belgium,2001,R&D_GDP,Business enterprise sector,1.48
Belgium,2002,R&D_GDP,Business enterprise sector,1.34
Belgium,2003,R&D_GDP,Business enterprise sector,1.28
Belgium,2004,R&D_GDP,Business enterprise sector,1.26
Belgium,2005,R&D_GDP,Business enterprise sector,1.22
Belgium,2006,R&D_GDP,Business enterprise sector,1.26
Belgium,2007,R&D_GDP,Business enterprise sector,1.29
Belgium,2008,R&D_GDP,Business enterprise sector,1.32
Belgium,2009,R&D_GDP,Business enterprise sector,1.32
Belgium,2010,R&D_GDP,Business enterprise sector,1.38
Belgium,2011,R&D_GDP,Business enterprise sector,1.48
Belgium,2012,R&D_GDP,Business enterprise sector,1.59
Belgium,2013,R&D_GDP,Business enterprise sector,1.61
Belgium,2014,R&D_GDP,Business enterprise sector,1.65
Belgium,2015,R&D_GDP,Business enterprise sector,1.7
Belgium,2016,R&D_GDP,Business enterprise sector,1.74
Belgium,2017,R&D_GDP,Business enterprise sector,1.88
Belgium,2018,R&D_GDP,Business enterprise sector,2.05
Belgium,2019,R&D_GDP,Business enterprise sector,2.32
Belgium,2020,R&D_GDP,Business enterprise sector,2.49
Belgium,2021,R&D_GDP,Business enterprise sector,2.54
Belgium,2022,R&D_GDP,Business enterprise sector,2.43
Belgium,2023,R&D_GDP,Business enterprise sector,2.46
Bulgaria,2000,R&D_GDP,Business enterprise sector,0.11
Bulgaria,2001,R&D_GDP,Business enterprise sector,0.09
Bulgaria,2002,R&D_GDP,Business enterprise sector,0.09
Bulgaria,2003,R&D_GDP,Business enterprise sector,0.09
Bulgaria,2004,R&D_GDP,Business enterprise sector,0.11
Bulgaria,2005,R&D_GDP,Business enterprise sector,0.1
Bulgaria,2006,R&D_GDP,Business enterprise sector,0.11
Bulgaria,2007,R&D_GDP,Business enterprise sector,0.13
Bulgaria,2008,R&D_GDP,Business enterprise sector,0.14
Bulgaria,2009,R&D_GDP,Business enterprise sector,0.15
Bulgaria,2010,R&D_GDP,Business enterprise sector,0.28
Bulgaria,2011,R&D_GDP,Business enterprise sector,0.28
Bulgaria,2012,R&D_GDP,Business enterprise sector,0.36
Bulgaria,2013,R&D_GDP,Business enterprise sector,0.39
Bulgaria,2014,R&D_GDP,Business enterprise sector,0.52
Bulgaria,2015,R&D_GDP,Business enterprise sector,0.7
Bulgaria,2016,R&D_GDP,Business enterprise sector,0.56
Bulgaria,2017,R&D_GDP,Business enterprise sector,0.52
Bulgaria,2018,R&D_GDP,Business enterprise sector,0.54
Bulgaria,2019,R&D_GDP,Business enterprise sector,0.56
Bulgaria,2020,R&D_GDP,Business enterprise sector,0.57
Bulgaria,2021,R&D_GDP,Business enterprise sector,0.51
Bulgaria,2022,R&D_GDP,Business enterprise sector,0.51
Bulgaria,2023,R&D_GDP,Business enterprise sector,0.51
Switzerland,2000,R&D_GDP,Business enterprise sector,1.67
Switzerland,2004,R&D_GDP,Business enterprise sector,1.92
Switzerland,2008,R&D_GDP,Business enterprise sector,1.95
Switzerland,2012,R&D_GDP,Business enterprise sector,1.99
Switzerland,2015,R&D_GDP,Business enterprise sector,2.09
Switzerland,2017,R&D_GDP,Business enterprise sector,2.06
Switzerland,2019,R&D_GDP,Business enterprise sector,2.16
Switzerland,2021,R&D_GDP,Business enterprise sector,2.25
Cyprus,2000,R&D_GDP,Business enterprise sector,0.05
Cyprus,2001,R&D_GDP,Business enterprise sector,0.05
Cyprus,2002,R&D_GDP,Business enterprise sector,0.06
Cyprus,2003,R&D_GDP,Business enterprise sector,0.07
Cyprus,2004,R&D_GDP,Business enterprise sector,0.07
Cyprus,2005,R&D_GDP,Business enterprise sector,0.08
Cyprus,2006,R&D_GDP,Business enterprise sector,0.09
Cyprus,2007,R&D_GDP,Business enterprise sector,0.09
Cyprus,2008,R&D_GDP,Business enterprise sector,0.09
Cyprus,2009,R&D_GDP,Business enterprise sector,0.09
Cyprus,2010,R&D_GDP,Business enterprise sector,0.08
Cyprus,2011,R&D_GDP,Business enterprise sector,0.07
Cyprus,2012,R&D_GDP,Business enterprise sector,0.07
Cyprus,2013,R&D_GDP,Business enterprise sector,0.09
Cyprus,2014,R&D_GDP,Business enterprise sector,0.11
Cyprus,2015,R&D_GDP,Business enterprise sector,0.11
Cyprus,2016,R&D_GDP,Business enterprise sector,0.19
Cyprus,2017,R&D_GDP,Business enterprise sector,0.2
Cyprus,2018,R&D_GDP,Business enterprise sector,0.25
Cyprus,2019,R&D_GDP,Business enterprise sector,0.3
Cyprus,2020,R&D_GDP,Business enterprise sector,0.37
Cyprus,2021,R&D_GDP,Business enterprise sector,0.33
Cyprus,2022,R&D_GDP,Business enterprise sector,0.29
Cyprus,2023,R&D_GDP,Business enterprise sector,0.28
Czechia,2000,R&D_GDP,Business enterprise sector,0.66
Czechia,2001,R&D_GDP,Business enterprise sector,0.66
Czechia,2002,R&D_GDP,Business enterprise sector,0.67
Czechia,2003,R&D_GDP,Business enterprise sector,0.69
Czechia,2004,R&D_GDP,Business enterprise sector,0.71
Czechia,2005,R&D_GDP,Business enterprise sector,0.67
Czechia,2006,R&D_GDP,Business enterprise sector,0.72
Czechia,2007,R&D_GDP,Business enterprise sector,0.75
Czechia,2008,R&D_GDP,Business enterprise sector,0.71
Czechia,2009,R&D_GDP,Business enterprise sector,0.71
Czechia,2010,R&D_GDP,Business enterprise sector,0.74
Czechia,2011,R&D_GDP,Business enterprise sector,0.83
Czechia,2012,R&D_GDP,Business enterprise sector,0.93
Czechia,2013,R&D_GDP,Business enterprise sector,1.0
Czechia,2014,R&D_GDP,Business enterprise sector,1.07
Czechia,2015,R&D_GDP,Business enterprise sector,1.04
Czechia,2016,R&D_GDP,Business enterprise sector,1.01
Czechia,2017,R&D_GDP,Business enterprise sector,1.1
Czechia,2018,R&D_GDP,Business enterprise sector,1.16
Czechia,2019,R&D_GDP,Business enterprise sector,1.17
Czechia,2020,R&D_GDP,Business enterprise sector,1.19
Czechia,2021,R&D_GDP,Business enterprise sector,1.21
Czechia,2022,R&D_GDP,Business enterprise sector,1.21
Czechia,2023,R&D_GDP,Business enterprise sector,1.19
Germany,2000,R&D_GDP,Business enterprise sector,1.67
Germany,2001,R&D_GDP,Business enterprise sector,1.65
Germany,2002,R&D_GDP,Business enterprise sector,1.66
Germany,2003,R&D_GDP,Business enterprise sector,1.7
Germany,2004,R&D_GDP,Business enterprise sector,1.67
Germany,2005,R&D_GDP,Business enterprise sector,1.66
Germany,2006,R&D_GDP,Business enterprise sector,1.7
Germany,2007,R&D_GDP,Business enterprise sector,1.69
Germany,2008,R&D_GDP,Business enterprise sector,1.78
Germany,2009,R&D_GDP,Business enterprise sector,1.81
Germany,2010,R&D_GDP,Business enterprise sector,1.79
Germany,2011,R&D_GDP,Business enterprise sector,1.86
Germany,2012,R&D_GDP,Business enterprise sector,1.92
Germany,2013,R&D_GDP,Business enterprise sector,1.87
Germany,2014,R&D_GDP,Business enterprise sector,1.91
Germany,2015,R&D_GDP,Business enterprise sector,1.98
Germany,2016,R&D_GDP,Business enterprise sector,1.97
Germany,2017,R&D_GDP,Business enterprise sector,2.06
Germany,2018,R&D_GDP,Business enterprise sector,2.1
Germany,2019,R&D_GDP,Business enterprise sector,2.15
Germany,2020,R&D_GDP,Business enterprise sector,2.06
Germany,2021,R&D_GDP,Business enterprise sector,2.06
Germany,2022,R&D_GDP,Business enterprise sector,2.07
Germany,2023,R&D_GDP,Business enterprise sector,2.12
Denmark,2000,R&D_GDP,Business enterprise sector,1.46
Denmark,2001,R&D_GDP,Business enterprise sector,1.59
Denmark,2002,R&D_GDP,Business enterprise sector,1.68
Denmark,2003,R&D_GDP,Business enterprise sector,1.73
Denmark,2004,R&D_GDP,Business enterprise sector,1.64
Denmark,2005,R&D_GDP,Business enterprise sector,1.63
Denmark,2006,R&D_GDP,Business enterprise sector,1.61
Denmark,2007,R&D_GDP,Business enterprise sector,1.75
Denmark,2008,R&D_GDP,Business enterprise sector,1.93
Denmark,2009,R&D_GDP,Business enterprise sector,2.12
Denmark,2010,R&D_GDP,Business enterprise sector,1.95
Denmark,2011,R&D_GDP,Business enterprise sector,1.96
Denmark,2012,R&D_GDP,Business enterprise sector,1.96
Denmark,2013,R&D_GDP,Business enterprise sector,1.88
Denmark,2014,R&D_GDP,Business enterprise sector,1.86
Denmark,2015,R&D_GDP,Business enterprise sector,1.94
Denmark,2016,R&D_GDP,Business enterprise sector,2.02
Denmark,2017,R&D_GDP,Business enterprise sector,1.86
Denmark,2018,R&D_GDP,Business enterprise sector,1.88
Denmark,2019,R&D_GDP,Business enterprise sector,1.85
Denmark,2020,R&D_GDP,Business enterprise sector,1.83
Denmark,2021,R&D_GDP,Business enterprise sector,1.7
Denmark,2022,R&D_GDP,Business enterprise sector,1.76
Denmark,2023,R&D_GDP,Business enterprise sector,1.83
Estonia,2000,R&D_GDP,Business enterprise sector,0.14
Estonia,2001,R&D_GDP,Business enterprise sector,0.23
Estonia,2002,R&D_GDP,Business enterprise sector,0.22
Estonia,2003,R&D_GDP,Business enterprise sector,0.26
Estonia,2004,R&D_GDP,Business enterprise sector,0.33
Estonia,2005,R&D_GDP,Business enterprise sector,0.41
Estonia,2006,R&D_GDP,Business enterprise sector,0.49
Estonia,2007,R&D_GDP,Business enterprise sector,0.5
Estonia,2008,R&D_GDP,Business enterprise sector,0.54
Estonia,2009,R&D_GDP,Business enterprise sector,0.62
Estonia,2010,R&D_GDP,Business enterprise sector,0.79
Estonia,2011,R&D_GDP,Business enterprise sector,1.45
Estonia,2012,R&D_GDP,Business enterprise sector,1.21
Estonia,2013,R&D_GDP,Business enterprise sector,0.81
Estonia,2014,R&D_GDP,Business enterprise sector,0.61
Estonia,2015,R&D_GDP,Business enterprise sector,0.66
Estonia,2016,R&D_GDP,Business enterprise sector,0.63
Estonia,2017,R&D_GDP,Business enterprise sector,0.59
Estonia,2018,R&D_GDP,Business enterprise sector,0.59
Estonia,2019,R&D_GDP,Business enterprise sector,0.85
Estonia,2020,R&D_GDP,Business enterprise sector,0.95
Estonia,2021,R&D_GDP,Business enterprise sector,0.98
Estonia,2022,R&D_GDP,Business enterprise sector,0.99
Estonia,2023,R&D_GDP,Business enterprise sector,1.06
Greece,2000,R&D_GDP,Business enterprise sector,0.15
Greece,2001,R&D_GDP,Business enterprise sector,0.19
Greece,2002,R&D_GDP,Business enterprise sector,0.18
Greece,2003,R&D_GDP,Business enterprise sector,0.18
Greece,2004,R&D_GDP,Business enterprise sector,0.17
Greece,2005,R&D_GDP,Business enterprise sector,0.18
Greece,2006,R&D_GDP,Business enterprise sector,0.17
Greece,2007,R&D_GDP,Business enterprise sector,0.17
Greece,2008,R&D_GDP,Business enterprise sector,0.21
Greece,2009,R&D_GDP,Business enterprise sector,0.23
Greece,2010,R&D_GDP,Business enterprise sector,0.24
Greece,2011,R&D_GDP,Business enterprise sector,0.24
Greece,2012,R&D_GDP,Business enterprise sector,0.25
Greece,2013,R&D_GDP,Business enterprise sector,0.27
Greece,2014,R&D_GDP,Business enterprise sector,0.29
Greece,2015,R&D_GDP,Business enterprise sector,0.32
Greece,2016,R&D_GDP,Business enterprise sector,0.42
Greece,2017,R&D_GDP,Business enterprise sector,0.56
Greece,2018,R&D_GDP,Business enterprise sector,0.58
Greece,2019,R&D_GDP,Business enterprise sector,0.58
Greece,2020,R&D_GDP,Business enterprise sector,0.69
Greece,2021,R&D_GDP,Business enterprise sector,0.67
Greece,2022,R&D_GDP,Business enterprise sector,0.72
Greece,2023,R&D_GDP,Business enterprise sector,0.74
Spain,2000,R&D_GDP,Business enterprise sector,0.47
Spain,2001,R&D_GDP,Business enterprise sector,0.47
Spain,2002,R&D_GDP,Business enterprise sector,0.52
Spain,2003,R&D_GDP,Business enterprise sector,0.55
Spain,2004,R&D_GDP,Business enterprise sector,0.57
Spain,2005,R&D_GDP,Business enterprise sector,0.59
Spain,2006,R&D_GDP,Business enterprise sector,0.65
Spain,2007,R&D_GDP,Business enterprise sector,0.69
Spain,2008,R&D_GDP,Business enterprise sector,0.73
Spain,2009,R&D_GDP,Business enterprise sector,0.71
Spain,2010,R&D_GDP,Business enterprise sector,0.7
Spain,2011,R&D_GDP,Business enterprise sector,0.69
Spain,2012,R&D_GDP,Business enterprise sector,0.68
Spain,2013,R&D_GDP,Business enterprise sector,0.67
Spain,2014,R&D_GDP,Business enterprise sector,0.65
Spain,2015,R&D_GDP,Business enterprise sector,0.64
Spain,2016,R&D_GDP,Business enterprise sector,0.63
Spain,2017,R&D_GDP,Business enterprise sector,0.66
Spain,2018,R&D_GDP,Business enterprise sector,0.7
Spain,2019,R&D_GDP,Business enterprise sector,0.7
Spain,2020,R&D_GDP,Business enterprise sector,0.78
Spain,2021,R&D_GDP,Business enterprise sector,0.78
Spain,2022,R&D_GDP,Business enterprise sector,0.79
Spain,2023,R&D_GDP,Business enterprise sector,0.84
Finland,2000,R&D_GDP,Business enterprise sector,2.3
Finland,2001,R&D_GDP,Business enterprise sector,2.27
Finland,2002,R&D_GDP,Business enterprise sector,2.27
Finland,2003,R&D_GDP,Business enterprise sector,2.33
Finland,2004,R&D_GDP,Business enterprise sector,2.32
Finland,2005,R&D_GDP,Business enterprise sector,2.35
Finland,2006,R&D_GDP,Business enterprise sector,2.38
Finland,2007,R&D_GDP,Business enterprise sector,2.41
Finland,2008,R&D_GDP,Business enterprise sector,2.63
Finland,2009,R&D_GDP,Business enterprise sector,2.67
Finland,2010,R&D_GDP,Business enterprise sector,2.58
Finland,2011,R&D_GDP,Business enterprise sector,2.55
Finland,2012,R&D_GDP,Business enterprise sector,2.34
Finland,2013,R&D_GDP,Business enterprise sector,2.26
Finland,2014,R&D_GDP,Business enterprise sector,2.14
Finland,2015,R&D_GDP,Business enterprise sector,1.93
Finland,2016,R&D_GDP,Business enterprise sector,1.81
Finland,2017,R&D_GDP,Business enterprise sector,1.79
Finland,2018,R&D_GDP,Business enterprise sector,1.82
Finland,2019,R&D_GDP,Business enterprise sector,1.85
Finland,2020,R&D_GDP,Business enterprise sector,1.96
Finland,2021,R&D_GDP,Business enterprise sector,2.07
Finland,2022,R&D_GDP,Business enterprise sector,2.03
Finland,2023,R&D_GDP,Business enterprise sector,2.09
France,2000,R&D_GDP,Business enterprise sector,1.31
France,2001,R&D_GDP,Business enterprise sector,1.36
France,2002,R&D_GDP,Business enterprise sector,1.38
France,2003,R&D_GDP,Business enterprise sector,1.33
France,2004,R&D_GDP,Business enterprise sector,1.33
France,2005,R&D_GDP,Business enterprise sector,1.28
France,2006,R&D_GDP,Business enterprise sector,1.3
France,2007,R&D_GDP,Business enterprise sector,1.28
France,2008,R&D_GDP,Business enterprise sector,1.29
France,2009,R&D_GDP,Business enterprise sector,1.37
